110.004	-0.133742	4236.26325003
110.685	0.0935458	4215.93697623
110.999	-0.705174	4256.42068745
110.072	-0.550727	4296.84563986
110.332	-0.497522	4220.22246043
111.516	0.698242	4221.72147266
111.168	0.488521	4301.32686883
110.551	0.645571	4265.69010578
110.237	0.0569279	4214.38339569
110.889	0.502241	4258.8261044
110.552	0.913257	4215.64711752
110.903	0.395553	4216.04444181
110.443	0.731431	4247.12735049
111.116	0.0144493	4153.4565246
112.18	-0.280855	4163.2180274
111.857	-0.0236754	4214.29664467
111.217	0.383675	4198.48292499
110.438	0.279886	4257.31291005
112.321	-0.387782	4205.08069887
110.544	-0.769719	4184.40085489
112.532	0.246739	4311.44829205
111.905	0.249091	4237.57149553
111.935	0.41446	4250.96971425
112.579	0.529549	4186.83291666
111.707	0.100026	4226.05418245
111.549	0.128948	4255.3794323
113.626	-0.9209	4201.85716383
112.662	0.0240147	4269.53133675
111.875	0.63928	4226.57090012
111.77	-0.742804	4240.66428285
113.221	-0.290084	4228.01953032
112.049	0.585335	4336.52129128
113.734	0.0627557	4254.40596872
111.894	-0.54593	4208.44869823
112.395	0.697199	4292.20531479
112.224	-0.0211138	4202.2630818
112.83	0.823798	4266.69490487
113.734	-0.751801	4172.71422121
113.544	-0.260896	4201.01572904
113.971	-0.0241792	4268.16842855
114.462	0.967875	4292.51883094
113.232	-0.785815	4271.04921564
114.587	-0.827885	4263.40259231
114.505	0.945745	4255.22830878
112.639	0.506949	4204.3243009
114.982	0.358271	4239.76110171
114.78	-0.351772	4251.1898177
114.3	-0.603382	4320.12017695
113.648	0.215144	4288.65391983
114.368	0.233425	4196.73958097
114.927	-0.304791	4290.2963585
114.08	-0.793674	4259.01281503
114.32	-0.805123	4249.62738553
114.307	0.311933	4309.50219413
111.503	-0.0021726	6051.38694725
111.413	0.152695	6048.73290273
111.935	0.0473784	5959.02828827
112.669	-0.125362	5992.97442627
112.154	0.00619187	6030.67455595
113.262	0.143843	6065.08175355
112.652	-0.735969	5990.15395747
113.422	-0.00213566	6007.87133835
112.324	-0.149872	5963.10949811
114.147	-0.555976	5959.94007174
112.474	0.148178	6064.15433457
113.559	0.284137	6096.38488272
114.251	0.818703	6023.76244134
114.376	-0.411667	6083.10105689
113.917	-0.077559	6055.78420976
114.233	-0.88733	6004.98701336
114.509	0.942046	6060.27840596
114.892	-0.17818	6122.92709536
114.854	-0.441529	6050.13690504
110.279	-0.0379556	7406.1246538
110.09	-0.583927	7167.77504736
110.438	-0.522103	7365.82306829
110.154	-0.950947	7324.45915863
110.602	-0.267765	7305.46189021
110.042	-0.742954	7327.72873495
110.687	0.430393	7210.23641564
110.279	-0.212652	7310.98177977
110.257	0.212452	7344.85175185
110.176	0.0765599	7409.22756283
110.144	0.856641	7295.46294521
110.525	0.434126	7279.42113238
110.388	0.0720416	7296.90311772
111.256	-0.126441	7378.17367114
110.489	-0.710349	7345.73851867
110.176	-0.55794	7296.80414308
110.674	0.885561	7358.76059027
110.95	0.229611	7335.03424241
110.389	-0.818918	7385.72459532
110.73	0.354325	7291.47176962
110.187	0.0375772	7312.8180285
110.574	0.0356855	7309.14357764
110.371	-0.121862	7248.5535514
110.878	0.806933	7348.88413604
110.509	0.235397	7348.88676061
111.279	0.674976	7334.2915965
110.06	-0.561541	7320.62259349
110.694	0.777437	7253.28802954
111.021	-0.595026	7311.01099056
111.747	-0.984036	7316.45402844
110.366	-0.898146	7291.24087021
111.543	0.766505	7328.3005171
110.353	0.633784	7361.04718059
110.213	0.645255	7445.58860265
110.646	0.357213	7348.45829692
110.52	-0.401342	7353.19123264
110.236	0.0142401	7334.25344357
110.93	0.604637	7230.0419478
110.071	-0.470539	7337.98749182
110.712	-0.173331	7343.43599992
110.439	-0.771962	7481.02711031
111.213	-0.57482	7329.52587351
111.809	0.588535	7358.70430015
111.05	0.960636	7339.51957563
111.807	0.669668	7275.81857462
111.532	-0.0747813	7408.20833868
111.31	0.693291	7385.90455461
110.913	-0.48373	7388.13549997
111.373	-0.718883	7292.10784892
110.406	-0.507821	7424.04730429
111.559	0.109785	7264.00652004
110.608	-0.258357	7377.48768098
110.677	0.55335	7468.9934268
111.174	-0.773009	7287.97541781
111.989	-0.43089	7312.18443342
110.971	0.753655	7350.68675404
112.276	0.111807	7316.26840955
112.342	-0.834541	7256.50907444
110.725	0.440877	7349.41277687
111.22	-0.676396	7285.87208946
111.534	-0.513505	7373.52891758
110.833	-0.517309	7294.02652231
112.026	-0.998277	7435.96381983
112.247	0.969601	7303.79222437
111.548	0.909123	7330.11686118
112.436	0.567023	7395.43674961
111.442	0.612738	7279.238167
112.006	0.501354	7362.48417033
111.075	0.843595	7424.11606018
111.245	0.768203	7257.7395053
110.897	-0.161131	7360.03951533
111.734	-0.17016	7364.3349751
110.646	0.503445	7395.13197676
111.688	0.307947	7279.88610857
111.111	-0.607657	7275.61653188
112.111	-0.336829	7380.79709063
111.647	0.00736422	7369.45620624
111.476	0.86629	7366.80177654
111.072	-0.915053	7372.28030457
112.371	-0.105375	7313.67429462
111.88	-0.463614	7366.26085459
111.168	-0.310362	7369.73338896
111.051	0.356165	7312.71175586
111.621	0.259237	7461.03951039
111.262	-0.561768	7381.55682123
112.46	-0.793715	7286.97192574
112.212	-0.107418	7392.49177078
111.796	0.809789	7299.34187661
111.815	0.200458	7400.44707103
112.629	0.945939	7421.66249071
111.099	-0.411394	7309.13277138
111.494	-0.994081	7411.0161351
112.212	-0.392557	7379.57294368
112.589	0.335657	7403.44745072
111.501	0.691596	7464.82491271
112.232	-0.784364	7342.98554687
112.784	0.195657	7314.45168098
111.16	0.880613	7306.69694351
112.414	-0.896553	7311.40490148
111.479	-0.493939	7353.59632697
110.988	-0.762462	7377.98557208
112.977	0.611604	7374.80426129
112.468	-0.759053	7406.247759
111.244	-0.959083	7360.74270176
112.53	-0.0499077	7443.53235045
111.387	-0.672022	7345.88112648
111.809	-0.891295	7516.39328077
112.365	-0.0766473	7396.74207922
111.704	-0.00724009	7312.53213289
112.098	-0.47861	7300.81983942
112.734	-0.476311	7390.06458321
112.475	-0.786966	7349.73313842
113.219	0.815811	7404.79623318
112.705	-0.11921	7391.54051886
113.074	-0.83931	7360.33859887
113.381	-0.0657883	7316.61312402
112.782	-0.610666	7278.93686201
111.668	0.175075	7339.98473036
113.291	-0.257382	7414.9389224
112.004	0.565541	7378.73479031
111.888	0.50466	7295.80758353
113.028	0.413269	7377.3973973
113.024	-0.293507	7389.52112718
113.451	0.368767	7318.48204633
112.783	0.0376033	7378.28663374
113.56	-0.989323	7372.82709928
112.496	0.976999	7305.66359426
113.046	-0.357327	7391.95311583
113.115	-0.972103	7403.55756308
113.451	-0.282174	7433.91525658
112.914	-0.59034	7432.24315548
112.4	0.522018	7293.73960946
113.035	0.0838397	7319.38344955
113.088	0.75933	7402.44516643
112.821	0.391623	7402.37374157
113.399	0.329704	7402.44587645
113.39	0.540461	7593.77234373
112.115	0.977873	7406.64060791
112.307	0.429501	7439.42797242
114.241	-0.0696788	7430.05029946
112.658	-0.0339129	7413.24809476
114.107	0.78537	7358.47156917
112.868	0.987229	7419.90107488
113.583	0.111237	7332.30658069
112.563	-0.353207	7363.45726682
112.431	0.89375	7349.74304415
112.709	0.0146749	7382.1822158
113.059	-0.514537	7509.87062391
113.161	0.772713	7271.21140892
113.955	-0.539799	7417.74838919
112.959	0.99366	7286.76302192
112.624	-0.852878	7353.00676996
112.431	-0.592617	7442.78707009
113.663	-0.382672	7384.6768837
113.575	0.571435	7319.35188187
