112.498	-0.988378	6.956	0.720241
113.487	-0.256362	6.9565	0.720178
113.512	0.687527	6.957	0.720115
113.882	-0.902073	6.957	0.720115
112.579	0.608601	6.957	0.720115
110.398	0.504945	6.957	0.720115
111.611	-0.575963	6.9585	0.719926
114.591	0.836598	6.959	0.719863
113.652	0.67898	6.959	0.719863
112.086	0.491505	6.959	0.719863
112.956	-0.389007	6.9595	0.7198
112.968	-0.76265	6.9595	0.7198
112.566	0.428087	6.961	0.719611
112.846	-0.284507	6.9615	0.719548
114.66	-0.662604	6.963	0.719359
114.971	-0.293765	6.963	0.719359
111.79	-0.73572	6.9635	0.719296
112.264	0.690811	6.964	0.719233
112.245	0.147332	6.964	0.719233
111.572	-0.909906	6.964	0.719233
113.972	0.337046	6.965	0.719108
111.525	0.31337	6.9655	0.719045
110.681	-0.525364	6.966	0.718982
113.545	-0.234886	6.967	0.718856
113.394	0.973511	6.968	0.718731
111.27	-0.841192	6.968	0.718731
111.417	0.250763	6.9685	0.718668
113.97	0.72096	6.969	0.718605
113.108	-0.116338	6.969	0.718605
112.852	0.270846	6.9695	0.718542
113.413	-0.563943	6.9695	0.718542
112.127	0.0350637	6.97	0.71848
113.815	0.585825	6.97	0.71848
111.376	-0.382859	6.97	0.71848
114.603	-0.654261	6.9705	0.718417
114.465	0.542395	6.971	0.718355
114.217	0.305665	6.972	0.718229
113.832	-0.20805	6.972	0.718229
112.566	-0.669038	6.972	0.718229
113.637	-0.632736	6.973	0.718104
112.213	0.211077	6.973	0.718104
114.294	0.823545	6.974	0.717979
112.306	0.201931	6.975	0.717853
114.393	-0.691313	6.9755	0.71779
111.657	-0.727787	6.976	0.717728
114.306	-0.712976	6.9775	0.717541
113.094	-0.579727	6.978	0.717478
113.728	0.939903	6.9785	0.717416
112.904	-0.310935	6.979	0.717353
113.607	0.309419	6.981	0.717103
114.102	-0.124627	6.982	0.716978
112.551	-0.838724	6.982	0.716978
110.374	0.124786	7.949	0.729458
111.204	0.956414	7.97	0.727105
110.555	0.277139	7.991	0.72477
110.269	0.620566	8.001	0.723663
110.732	0.972622	8.0025	0.723498
111.852	-0.361008	8.0035	0.723387
111.804	0.104959	8.007	0.723001
111.693	-0.943874	8.008	0.722891
110.763	-0.974973	8.0165	0.721955
112.551	0.688731	8.0175	0.721846
113.607	0.459227	8.018	0.721791
113.316	-0.275431	8.02	0.721571
110.875	0.339541	8.02	0.721571
112.872	-0.0881658	8.021	0.721462
111.511	-0.683895	8.021	0.721462
113.585	0.171476	8.025	0.721023
113.425	-0.18272	8.0265	0.720859
110.31	0.884478	8.027	0.720803
113.965	-0.730798	8.028	0.720694
111.475	-0.0368849	8.0285	0.72064
111.661	-0.181324	8.034	0.720038
113.827	-0.500456	8.035	0.719929
114.826	0.775753	8.04	0.719383
112.023	-0.487481	8.0415	0.71922
112.957	0.819587	8.0435	0.719003
112.712	-0.19925	8.05	0.718295
112.34	0.266373	8.052	0.718078
113.141	0.596861	8.0545	0.717807
114.74	-0.263681	8.057	0.717536
110.906	-0.229091	8.898	0.728341
110.972	-0.803774	8.913	0.72684
110.843	-0.279361	8.917	0.726441
110.548	0.371315	8.9185	0.726292
111.254	-0.796654	8.9265	0.725495
111.355	-0.495431	8.927	0.725446
110.882	0.0853003	8.9275	0.725396
110.396	0.741207	8.928	0.725347
111.92	0.4079	8.9295	0.725197
110.467	0.979665	8.9305	0.725098
110.645	-0.223337	8.9335	0.7248
112.171	0.554307	8.935	0.724652
110.557	0.0610631	8.935	0.724652
110.113	-0.587543	8.935	0.724652
110.468	0.495461	8.936	0.724553
110.782	0.0467757	8.936	0.724553
110.109	0.795909	8.943	0.72386
110.748	-0.735065	8.945	0.723662
110.035	-0.633514	8.9485	0.723316
111.791	-0.648812	8.949	0.723267
110.384	-0.126239	8.9525	0.722922
110.524	-0.151265	8.954	0.722775
113.023	0.367462	8.9555	0.722626
111.547	0.110742	8.9555	0.722626
112.514	-0.209768	8.958	0.722381
111.846	-0.590974	8.9585	0.722331
114.817	-0.78912	8.9605	0.722135
112.959	0.0145994	8.965	0.721692
114.082	-0.530788	8.968	0.721398
113.088	-0.251928	8.9685	0.721349
112.112	-0.152569	8.9715	0.721055
112.206	-0.137687	8.9715	0.721055
111.037	0.00553895	8.972	0.721006
111.845	-0.873396	8.9735	0.720859
111.493	0.29215	8.976	0.720614
110.645	-0.252595	8.9765	0.720565
110.439	0.966217	8.977	0.720516
110.894	0.306842	8.9795	0.720272
113.927	-0.209001	8.9805	0.720174
111.07	-0.251121	8.9805	0.720174
111.256	0.0509276	8.9845	0.719783
112.696	-0.785482	8.9875	0.71949
113.404	0.188618	8.988	0.719441
114.797	0.0443587	8.9885	0.719393
114.168	-0.158727	8.9905	0.719198
112.127	0.382715	8.991	0.719149
112.448	0.432566	8.991	0.719149
113.229	-0.356499	8.9925	0.719003
111.541	0.336541	8.9925	0.719003
113.259	-0.639544	8.9935	0.718906
113.072	0.933264	8.994	0.718857
113.871	0.477766	8.9945	0.718808
112.265	-0.266944	8.9955	0.718711
112.881	-0.642647	8.999	0.71837
